country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
902	Less developed regions	330.051	293.318	146.981	-302.389	-244.653	-282.044	-137.045	-229.924	-881.092	-100.408	-320.628	-566.872	-590.575	-699.037	-679.206	-729.25	-745.698	-630.351	-649.825	-952.104	-1208.98	-1824.062	-1680.655	-1531.687	-1555.054	-1388.264	-1314.022	-1421.618	-1416.127	-1401.168	-1726.23	-1019.726	-913.348	-1170.245	-1118.931	-1260.973	-1375.615	-1466.625	-1616.58	-1779.125	-2529.8	-2621.39	-2852.489	-3168.69	-2936.743	-3020.595	-3019.29	-2986.065	-2544.039	-2739.129	-3040.834	-2594.809	-3220.383	-3308.18	-3388.808	-3234.951	-3359.821	-3965.026	-3599.244	-3063.941	-2733.745	-3084.047	-3102.536	-2877.625	-2771.954	-3168.885	-3564.684	-3629.147	-3679.571	-3801.073	-2551.091	-2418.428	-2288.436	-2294.347	-2294.562	-2300.466	-2303.032	-2298.924	-2309.875	-2334.496	-2356.09	-2365.651	-2368.245	-2367.955	-2362.96	-2360.002	-2358.56	-2353.545	-2353.067	-2352.297	-2351.405	-2346.296	-2345.654	-2345.263	-2344.7	-2344.149	-2342.838	-2342.53	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462	-2342.462
941	Least developed countries	-53.585	-67.595	-124.648	-249.143	-231.433	-247.771	-259.385	-282.75	-456.763	-228.859	-166.555	-91.295	-123.994	-123.967	-79.175	-58.391	-118.929	-61.067	-91.025	-251.979	-445.489	-557.498	-595.745	-508.281	-439.34	-691.556	-958.731	-1166.289	-246.2	-961.835	-2876.127	-2203.899	-623.942	-321.325	-100.809	-599.211	-897.724	-994.183	-1162.876	-921.645	-1706.163	-978.565	1064.475	672.866	-129.195	-684.909	-1147.507	-1359.543	-1039.636	-1077.138	-2263	-1307.434	22.652	-1040.429	-1609.557	-1249.139	-1994.618	-2646.325	-2159.901	-1935.42	-1589.898	-1132.357	-1251.611	-970.119	-1135.715	-1333.828	-476.045	-891.463	-1047.509	-926.235	96.67	-521.776	-1006.773	-1001.576	-984.488	-962.61	-940.275	-915.386	-904.492	-894.205	-884.297	-875.657	-869.101	-864.771	-859.472	-853.595	-848.289	-844.685	-843.489	-842.915	-842.536	-842.233	-841.931	-841.493	-840.933	-840.368	-839.866	-839.576	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526	-839.526
934	Less developed regions, excluding least developed countries	383.636	360.913	271.629	-53.246	-13.22	-34.273	122.34	52.826	-424.329	128.451	-154.073	-475.577	-466.581	-575.07	-600.031	-670.859	-626.769	-569.284	-558.8	-700.125	-763.491	-1266.564	-1084.91	-1023.406	-1115.714	-696.708	-355.291	-255.329	-1169.927	-439.333	1149.897	1184.173	-289.406	-848.92	-1018.122	-661.762	-477.891	-472.442	-453.704	-857.48	-823.637	-1642.825	-3916.964	-3841.556	-2807.548	-2335.686	-1871.783	-1626.522	-1504.403	-1661.991	-777.834	-1287.375	-3243.035	-2267.751	-1779.251	-1985.812	-1365.203	-1318.701	-1439.343	-1128.521	-1143.847	-1951.69	-1850.925	-1907.506	-1636.239	-1835.057	-3088.639	-2737.684	-2632.062	-2874.838	-2647.761	-1896.652	-1281.663	-1292.771	-1310.074	-1337.856	-1362.757	-1383.538	-1405.383	-1440.291	-1471.793	-1489.994	-1499.144	-1503.184	-1503.488	-1506.407	-1510.271	-1508.86	-1509.578	-1509.382	-1508.869	-1504.063	-1503.723	-1503.77	-1503.767	-1503.781	-1502.972	-1502.954	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936	-1502.936
948	Less developed regions, excluding China	395.125	330.393	161.822	-302.101	-253.598	-297.481	-157.355	-253.237	-901.988	-86.803	-257.671	-440.329	-426.951	-540.209	-562.652	-672.79	-752.933	-594.688	-613.247	-870.703	-1068.873	-1668.792	-1505.882	-1355.771	-1414.114	-1300.51	-1266.123	-1422.633	-1414.221	-1400.372	-1719.436	-988.031	-874.159	-1134.471	-1083.667	-1230.366	-1349.646	-1340.272	-1349.066	-1153.144	-2239.699	-1871.027	-1976.022	-2405.15	-2441.891	-2377.568	-2488.395	-2523.467	-2164.219	-2303.978	-2546.591	-2158.658	-2786.96	-2823.754	-2963.203	-2735.457	-2907.446	-3562.727	-3161.365	-2740.38	-2544.929	-3008.878	-3055.046	-2804.586	-2634.827	-3065.131	-3449.988	-3486.78	-3420.511	-3535.045	-2552.276	-2248.631	-2026.049	-2033.126	-2032.695	-2039.306	-2041.767	-2035.5	-2048.652	-2072.318	-2094.078	-2105.839	-2108.93	-2108.443	-2102.048	-2098.229	-2096.318	-2092.521	-2091.9	-2090.945	-2089.822	-2085.913	-2085.102	-2084.594	-2083.899	-2083.185	-2081.983	-2081.581	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5	-2081.5
1636	Land-locked Developing Countries (LLDC)	122.95	106.505	76.48	29.235	22.037	17.121	20.165	16.915	-36.174	40.075	57.289	123.104	93.937	109.061	165.105	142.478	148.344	162.095	155.536	60.463	-57.632	-203.809	-310.802	-154.871	-153.177	-272.345	-355.941	-836.307	-653.124	-1576.216	-2060.919	-1829.221	-506.569	-400.752	-10.667	-466.026	-497.978	-233.564	24.517	-230.746	-937.3	486.64	1263.145	-819.071	-2593.307	-598.735	128.684	-1110.375	-1078.821	-796.321	-1836.286	-945.212	684.237	-134.848	-846.581	-482.898	-626.732	-1731.378	-502.229	-694.403	-758.504	-377.782	-791.099	-843.358	-1064.044	-1355.009	-1033.415	-1068.994	-655.971	-400.129	278.095	-168.497	-30.77	-615.562	-569.431	-518.718	-459.663	-420.813	-402.922	-392.937	-383.181	-374.738	-368.637	-365.449	-362.745	-360.268	-358.291	-357.064	-356.726	-356.623	-356.621	-356.657	-356.692	-356.659	-356.61	-356.566	-356.515	-356.484	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48	-356.48
1637	Small Island Developing States (SIDS)	-57.467	-65.422	-77.197	-90.756	-102.499	-114.649	-119.453	-123.833	-130.636	-138.257	-140.871	-148.308	-161.771	-179.715	-201.81	-200.153	-195.845	-186.36	-184.807	-199.742	-171.867	-189.153	-199.914	-204.135	-180.173	-154.45	-151.407	-147.016	-141.61	-189.221	-180.536	-162.507	-162.88	-158.745	-159.106	-159.984	-163.969	-176.426	-184.414	-179.401	-134.63	-73.659	-55.196	-61.86	-63.802	-66.084	-44.098	-58.446	-50.793	-64.409	-123.483	-131.539	-139.092	-118.232	-93.611	-22.962	73.811	68.312	54.187	47.194	-50.519	-100.156	-59.604	-54.134	-57.391	-97.48	-103.349	-103.567	4.422	-149.096	-98.658	-70.673	-68.692	-65.245	-64.882	-64.781	-64.963	-65.601	-66.844	-69.291	-72.187	-74.62	-75.649	-74.525	-72.564	-70.217	-67.844	-65.76	-64.186	-62.695	-61.277	-60.023	-59.009	-58.225	-57.342	-56.481	-55.74	-55.317	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245	-55.245
1503	High-income countries	-172.759	-135.844	17.027	483.836	420.94	483.634	363.691	491.093	1196.144	488.363	553.019	657.845	757.019	843.474	764.229	831.625	857	647.795	760.885	1005.903	1531.529	1952.033	1866.65	1800.132	1724.882	1444.295	1301.771	1427.178	1442.367	1446.785	1825.927	1258.142	1203.056	1379.808	1358.103	1565.198	1777.041	1915.886	2046.075	2344.19	1612.147	3200.865	2904.948	2708.031	2695.446	2542.134	2862.495	2899.688	2856.414	2803.234	3036.005	2745.906	3350.714	3441.24	3563.193	4268.05	5030.752	5836.583	5444.985	4583.553	3510.458	3953.756	3954.276	3724.515	3425.947	3926.786	3969.487	4295.975	4321.886	4105.259	788.024	2127.852	7674.484	921.684	1280.925	1648.522	2103.022	2293.956	2400.424	2434.52	2466.853	2485.872	2494.266	2494.626	2488.623	2484.279	2481.199	2474.702	2472.899	2470.897	2468.723	2462.32	2460.434	2458.857	2457.098	2455.347	2453.115	2452.247	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14	2452.14
1517	Middle-income countries	369.314	326.17	178.319	-255.907	-229.108	-308.446	-202.097	-326.522	-949.533	-344.96	-438.485	-590.872	-661.103	-753.426	-717.999	-795.103	-829.136	-653.879	-747.2	-912.116	-1424.974	-1695.762	-1515.603	-1596.619	-1632.02	-1239.379	-1037.782	-774.323	-1790.985	-904.777	481.931	715.507	-811.414	-985.741	-1454.7	-1087.97	-1184.397	-1217.796	-1346.403	-1774.151	-132.473	-2720.417	-4175.142	-3170.416	-2651.328	-2635.342	-2831.96	-2178.576	-2573.808	-2447.124	-1535.187	-2268.43	-4327.706	-3502.018	-3104.624	-4348.342	-5515.473	-5548.556	-4972.946	-4159.1	-2873.179	-3420.336	-2424.713	-1325.218	-1471.118	-2161.835	-3228.906	-2601.393	-3080.165	-3362.17	-543.952	-1268.068	-8252.941	-1551.102	-1841.283	-2088.326	-2404.109	-2477.913	-2495.782	-2428.267	-2352.72	-2276.882	-2222.563	-2203.175	-2183.697	-2166.334	-2152.766	-2140.136	-2137.731	-2136.158	-2134.543	-2128.756	-2127.455	-2126.388	-2125.18	-2124.108	-2122.398	-2121.903	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811	-2121.811
1502	Upper-middle-income countries	-158.635	-165.949	-184.007	-303.053	-364.368	-408.991	-267.565	-298.438	-448.762	-401.535	-328.626	-306.88	-391.549	-396.782	-378.309	-335.035	-203.48	-91.221	-219.461	-276.61	-657.748	-789.749	-780.242	-770.618	-686.103	-560.508	-501.791	-75.348	-162.012	-375.973	-474.291	-852.131	-541.034	-247.208	-408.872	-591.104	-245.68	-459.344	-440.304	-1021.771	-996.347	-1656.253	-1991.71	-829.972	-1229.496	-1223.783	-1265.469	-1305.797	-1538.605	-1143.084	-953.809	-945.482	-707.083	-910.44	-618.519	-897.565	-1601.604	-1683.773	-505.668	-571.223	-176.834	-632.28	828.424	1509.156	1505.626	1408.399	-97.942	400.375	603.333	204.126	676.452	176.781	383.261	-1358.529	-1213.44	-1032.721	-811.461	-690.086	-613.621	-560.647	-501.042	-442.217	-401.025	-381.329	-370.194	-361.164	-354.607	-347.852	-346.606	-345.5	-344.24	-340.19	-339.238	-338.63	-337.981	-337.441	-336.454	-336.192	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148	-336.148
1501	Lower-middle-income countries	527.949	492.119	362.326	47.146	135.26	100.545	65.468	-28.084	-500.771	56.575	-109.859	-283.992	-269.554	-356.644	-339.69	-460.068	-625.656	-562.658	-527.739	-635.506	-767.226	-906.013	-735.361	-826.001	-945.917	-678.871	-535.991	-698.975	-1628.973	-528.804	956.222	1567.638	-270.38	-738.533	-1045.828	-496.866	-938.717	-758.452	-906.099	-752.38	863.874	-1064.164	-2183.432	-2340.444	-1421.832	-1411.559	-1566.491	-872.779	-1035.203	-1304.04	-581.378	-1322.948	-3620.623	-2591.578	-2486.105	-3450.777	-3913.869	-3864.783	-4467.278	-3587.877	-2696.345	-2788.056	-3253.137	-2834.374	-2976.744	-3570.234	-3130.964	-3001.768	-3683.498	-3566.296	-1220.404	-1444.849	-8636.202	-192.573	-627.843	-1055.605	-1592.648	-1787.827	-1882.161	-1867.62	-1851.678	-1834.665	-1821.538	-1821.846	-1813.503	-1805.17	-1798.159	-1792.284	-1791.125	-1790.658	-1790.303	-1788.566	-1788.217	-1787.758	-1787.199	-1786.667	-1785.944	-1785.711	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663	-1785.663
1500	Low-income countries	-259.892	-246.074	-243.536	-269.278	-226.283	-202.591	-183.695	-182.3	-260.945	-154.81	-123.715	-74.063	-101.635	-94.845	-50.39	-40.096	-31.166	2.709	-17.139	-97.143	-109.582	-253.47	-347.203	-199.403	-87.735	-184.504	-274.424	-664.121	337.367	-553.245	-2314.665	-1977.598	-393.378	-394.241	96.35	-477.526	-593.21	-698.937	-700.5	-570.771	-1480.258	-480.667	1270.411	462.752	-43.715	88.402	-36.864	-726.845	-288.125	-361.301	-1505.845	-482.178	972.281	58.024	-456.041	90.42	502.995	-261.055	-437.266	-383.583	-594.427	-489.082	-1484.513	-2352.1	-1900.313	-1695.042	-464.64	-883.069	107.8	226.292	277.23	-338.529	275.4	302.958	261.718	186.068	98.225	26.833	-28.436	-94.248	-165.793	-229.473	-271.721	-284.749	-294.475	-304.394	-312.722	-317.642	-318.158	-318.055	-318.053	-318.089	-318.124	-318.091	-318.042	-317.998	-317.947	-317.916	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912	-317.912
1518	No income group available	63.337	55.751	48.196	41.352	34.457	27.406	22.107	17.736	14.34	11.41	9.183	7.092	5.725	4.802	4.166	3.577	3.305	3.378	3.457	3.365	3.033	-2.797	-3.829	-4.102	-5.117	-20.396	10.445	11.275	11.266	11.246	6.816	3.953	1.743	0.18	0.253	0.304	0.571	0.848	0.835	0.74	0.592	0.225	-0.215	-0.358	-0.402	4.812	6.342	5.741	5.533	5.2	5.036	4.709	4.715	2.758	-2.524	-10.123	-18.267	-26.968	-34.758	-40.857	-42.847	-44.332	-45	-47.181	-54.494	-69.888	-275.924	-811.502	-1349.51	-969.371	-521.295	-521.251	303.207	326.619	298.824	253.912	203.029	157.301	123.936	88.163	51.856	20.635	0.124	-6.507	-10.322	-13.416	-15.612	-16.773	-16.878	-16.53	-15.974	-15.337	-14.736	-14.25	-13.706	-13.127	-12.642	-12.337	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294	-12.294
903	Africa	-28.286	-56.348	-100.834	-210.067	-203.348	-231.048	-275.026	-324.781	-500.095	-274.316	-216.054	-240.661	-232.303	-267.866	-209.383	-232.989	-164.51	-101.329	-103.332	-159.188	-144.394	-390.886	-391.458	-205.669	-34.257	249.941	74.108	-501.708	428.709	31.767	-442.361	234.564	186.682	-534	-172.842	-89.319	-15.862	-75.988	-402.732	-270.633	-563.433	-796.123	-866.013	-672.089	-760.879	-398.429	-721.786	-822.98	-566.302	-672.585	-671.25	-530.268	-516.839	-531.988	-431.623	-672.99	-655.013	-586.961	-771.128	-875.118	-769.334	-1671.358	-842.681	-402.897	-599.706	-190.608	-1146.546	-679.993	-815.057	-716.657	-202.152	-546.944	-540.455	-535.151	-518.394	-497.114	-475.369	-450.779	-439.569	-429.283	-419.624	-411.461	-405.551	-402.274	-399.44	-396.83	-394.728	-393.374	-392.928	-392.74	-392.656	-392.621	-392.588	-392.504	-392.388	-392.293	-392.195	-392.149	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141	-392.141
910	Eastern Africa	-33.411	-43.38	-60.152	-94.631	-88.481	-91.354	-93.012	-97.831	-140.096	-87.656	-84.346	-38.275	-73.308	-66.065	-10.084	-36.643	-28.318	-23.432	1.253	-35.655	-57.481	-119.958	-215.605	-75.268	-48.423	-120.998	-121.826	-570.9	66.589	-285.76	-579.966	99.493	-11.76	19.77	96.753	173.45	121.614	80.045	-406.407	-361.475	-161.106	-361.505	-281.757	-228.188	-1481.203	166.801	462.77	-200.8	-322.219	-249.36	-384.566	-297.916	-351.284	-181.618	-346.855	-436.77	-387.948	-293.93	-368.104	-448.429	-188.071	-524.343	-180.918	-159.755	-668.377	-401.13	-342.841	-582.178	-383.528	-72.791	-75.868	-128.872	-295.095	-293.17	-279.388	-260.78	-241.36	-218.695	-209.076	-200.739	-193.159	-186.778	-182.024	-179.038	-176.334	-173.856	-171.879	-170.652	-170.316	-170.234	-170.258	-170.333	-170.4	-170.406	-170.406	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409	-170.409
108	Burundi	-13.343	-13.217	-13.715	-14.962	-14.599	-14.669	-14.733	-15.021	-17.047	-14.813	-14.647	15.09	-15.378	-11.519	29.635	-13.952	5.261	-9.82	-5.928	-25.319	-6.348	-7.58	-118.665	2.839	10.072	-20.706	-12.871	1.89	8.248	-40.17	149.36	-58.722	-3.837	-41.786	-29.572	-66.68	-55.836	-21.213	-46.546	-43.635	-39.996	-39.298	35.771	-686.089	516.369	-84.698	-226.35	-84.365	13.841	-34.507	-40.114	9.965	-16.881	36.721	47.09	17.913	15.322	22.12	79.323	184.361	11.847	-19.517	22.613	-2.295	-6.856	-236.447	-109.49	-68.45	68.145	14.241	-10.186	-14.415	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
174	Comoros	0.823	0.486	0.149	-0.146	-0.445	-0.715	-0.948	-0.543	-0.485	-0.757	-0.741	-0.726	-0.722	-0.733	-0.758	-0.676	-0.696	0.063	0.289	0.349	0.43	0.526	0.64	0.769	0.921	1.058	1.169	1.255	1.336	1.212	0.566	-0.66	-1.407	-1.27	-1.127	-0.987	-0.866	-0.777	-0.727	-0.667	-1.194	-1.883	-2.423	-2.898	-2.873	-2.831	-2.765	-2.679	-2.584	-3.794	-2.971	-2.551	-2.502	-3.084	-3.103	-2.717	-2.681	-2.611	-2.55	-2.42	-2.294	-2.146	-1.97	-1.773	-1.569	-1.349	-1.136	-2.922	-2.919	-2.917	-1.772	-1.772	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
262	Djibouti	0.533	0.497	0.493	0.503	0.501	0.487	0.516	0.522	0.493	0.502	0.886	1.136	1.695	2.257	2.846	3.023	3.014	3.001	3.001	4.995	5.004	6.184	6.69	7.583	9.91	13.029	16.028	17.961	17.788	14.726	10.121	5.502	2.45	2.441	5.452	9.997	14.543	17.545	17.242	33.465	49.97	21.51	-65.203	8.896	-15.756	-3.163	2.65	13.623	10.355	7.046	5.627	7.631	5.022	-5.634	-5.247	-3.779	2.723	1.253	2.148	2.77	2.129	2.09	2.104	2.033	1.9	1.723	1.623	1.535	1.435	1.322	0.744	0.742	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9
232	Eritrea	0.163	0.15	0.171	0.212	0.274	0.348	0.442	0.536	0.656	0.843	1.059	1.247	1.371	1.376	1.308	1.194	1.073	1.007	1.017	1.208	1.487	1.77	1.964	1.995	1.995	1.995	1.995	1.995	1.995	1.995	1.995	1.995	1.995	1.854	0.785	-1.086	-1.086	-3.609	-3.608	-7.336	-12.442	-328.546	-22.331	33.686	-25.84	136.103	-52.425	-30.772	-32.003	-3.77	-33.196	41.755	-6.571	76.703	-6.376	-12.841	-50.036	-18.156	17.859	-24.355	-13.369	-32.992	-43.335	-34.025	-75.83	-53.049	-55.53	-38.636	-21.435	-29.849	-14.987	-14.988	-17.152	-15.297	-13.918	-12.614	-11.433	-10.424	-9.595	-8.77	-8.006	-7.399	-7.048	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7
